PC1,PC2,category
-0.5505745557006609,0.022953546609152397,Entertainment
1.3677702026118022,-1.235378680291388,Music
-0.2803625097241294,0.17934962464728668,Shows
1.295601484323367,-1.1312828084669884,People & Blogs
-1.032644374411108,0.26648965644004907,Film & Animation
-0.20321387529621351,0.3267580785676718,Music
0.7782221086906681,-0.9633555578028911,People & Blogs
-0.9179994313878116,-0.07554664381206679,People & Blogs
-0.8725502379588969,0.11116608546636651,Entertainment
0.9197802332323425,-1.0306656131262117,News & Politics
-0.4021725618998551,-0.12773762620295553,Film & Animation
2.5921144601325703,-1.6601315789643432,Film & Animation
-0.7278466678796168,0.0918917573706147,Gaming
-1.0666581509669217,-0.05588862590367658,Comedy
-1.074238820189569,-0.013668344972727238,Howto & Style
-0.5720255931918055,-0.16721189747988155,Gaming
-1.1106305790114859,0.05385945645886769,Music
-1.1034887719502477,-0.0388658447024373,Entertainment
1.0097254215677254,-1.160206196340218,News & Politics
-0.4874538718890125,-0.1588625064351382,Entertainment
-0.3135891789535478,0.17656463059579433,Gaming
1.5464077292719964,-0.9621038453490691,Gaming
0.3244286838384916,-0.40967539656468455,Entertainment
-0.3753822390799342,-0.05077933337292543,Music
1.4217486769267451,-0.9439186659920548,People & Blogs
-1.0077675401178932,-0.1763480166232164,Science & Technology
-1.2513906946489672,-0.02298578275424011,Film & Animation
0.7692574038211296,-0.7954249173295276,Entertainment
-1.097084236375437,0.022977389946459686,Howto & Style
-0.8000244344462379,0.3989481403840495,Gaming
-0.9076021777276805,-0.11079535489851433,Science & Technology
-0.6973109820844877,-0.051429745958032055,Music
-1.0369932192422018,0.25446732174099507,Education
-0.5261848454351875,0.053650806794800485,Education
-1.0626827393081248,0.06601426046358595,Gaming
-0.9664077286546442,-0.0329172546682978,Comedy
-0.7752986718620958,0.12013670050052529,Entertainment
-1.2157822964823666,0.010381681961515364,Comedy
-0.49410531146419384,-0.009547858763613543,Music
-1.2194383308480865,-0.05448250488236754,Comedy
-0.6228684821302017,0.27056844577667105,Music
-0.6657910539650307,-0.016618184330862217,Music
-0.9805312889618666,0.21260199057461782,Gaming
-1.1750511755727222,0.060704338657236095,Entertainment
-0.9705317640605394,-0.032182103155381704,Entertainment
-0.5608722314876802,-0.05446609726295419,Comedy
0.423204307017421,-0.6860001601916159,People & Blogs
-0.40443905326735885,-0.4612977744635058,Nonprofits & Activism
-0.8673069961186699,0.031630486602581796,Entertainment
-0.9573681787472645,-0.09455654665896175,Film & Animation
-0.5438030870409516,-0.19089018252214765,Gaming
-0.8094378494218971,0.07469075615194994,Entertainment
-1.0730976924107114,0.20298570998850396,Music
-1.0683575846189262,0.04690226508545906,People & Blogs
-1.1933888519525546,0.05004084382088273,Howto & Style
-0.7787377613215161,-0.024334545153638074,News & Politics
-0.223980061832607,-0.2824317449375318,Entertainment
-0.49685332244571245,0.029350175603220157,Music
2.390132179189656,-1.6895634231859167,Entertainment
-0.08671661391691442,-0.5641429715628118,Entertainment
-1.1148945533710715,-0.07322046049749344,Entertainment
-0.6194649277267731,-0.3669038718400726,Comedy
-0.41256269926040195,-0.2907238495545658,News & Politics
-0.9650368308523343,0.09117738805543264,Entertainment
